area,cuartos,titulo,oferta,garajes,tocadores,precio,vlradmin,vlrarriendo,tipoinmueble,nombrecontructor,nombreproyecto,barrio,comuna,ciudad,zona,propid,contactnumber,estadoinmueble,idempresa,descripcion,link
71.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,338000000,,,Apartamento,,,PROYECTO TERRANOVA,Niquia,Bello,,12782-M4339664,3164826325,Usado,5739.0,/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/12782-M4339664,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/12782-M4339664
40.0,1,"Apartamento en Venta, Niquia, Bello",venta,1,1,170000000,154000.0,,Apartamento,,,PANAMERICANO,Niquia,Bello,,4660-M4564908,3011976713,Usado,3195.0,/inmueble/venta-apartamento-bello-panamericano-1-habitaciones-1-banos-1-garajes/4660-M4564908,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-panamericano-1-habitaciones-1-banos-1-garajes/4660-M4564908
58.0,3,"Apartamento en Venta, Madera, Bello",venta,1,2,250000000,250000.0,,Apartamento,,,SECTOR BELVEDERE,Madera,Bello,,649-M4496014,3045275394,Usado,4507.0,/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/649-M4496014,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/649-M4496014
82.0,4,"Apartamento en Venta, Cabañas, Bello",venta,1,2,343400000,267000000.0,,Apartamento,,,LA CABAA¿ITA,Cabañas,Bello,,12647-M4213064,6043227198,Usado,5701.0,/inmueble/venta-apartamento-bello-la-cabaa¿ita-4-habitaciones-2-banos-1-garajes/12647-M4213064,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-la-cabaa¿ita-4-habitaciones-2-banos-1-garajes/12647-M4213064
80.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,350000000,120000.0,,Apartamento,,,PROYECTO TERRANOVA,Niquia,Bello,,12782-M4106892,3164826325,Usado,5739.0,/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/12782-M4106892,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/12782-M4106892
90.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,550000000,340000.0,,Apartamento,,,PROYECTO TERRANOVA,Niquia,Bello,,15594-M4513707,3108178868,Usado,6388.0,/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/15594-M4513707,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/15594-M4513707
76.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,300000000,189905.0,,Apartamento,,,PROYECTO TERRANOVA,Niquia,Bello,,12782-M4339633,3164826325,Usado,5739.0,/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/12782-M4339633,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-proyecto-terranova-3-habitaciones-2-banos-1-garajes/12782-M4339633
48.0,3,"Apartamento en Venta, Bucaros, Bello",venta,0,1,240000000,,1400000.0,Apartamento,,,URBANIZACIA¿N SERRAMONTE,Bucaros,Bello,,12647-M4210284,6043227198,Usado,5701.0,/inmueble/venta-apartamento-bello-urbanizacia¿n-serramonte-3-habitaciones-1-banos/12647-M4210284,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-urbanizacia¿n-serramonte-3-habitaciones-1-banos/12647-M4210284
65.0,3,"Apartamento en Venta, Belvedere, Bello",venta,1,2,289500000,204700.0,,Apartamento,,,SECTOR BELVEDERE,Belvedere,Bello,,10159-M4580426,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/10159-M4580426,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/10159-M4580426
60.0,3,"Apartamento en Venta, Acevedo, Bello",venta,1,2,240000000,184100.0,,Apartamento,,,SECTOR BELVEDERE,Acevedo,Bello,,509-M4187191,6044448999,Usado,4359.0,/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/509-M4187191,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/509-M4187191
76.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,306000000,228000.0,,Apartamento,,,PARQUE TULIO OSPINA,Niquia,Bello,,10159-M4581353,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-parque-tulio-ospina-3-habitaciones-2-banos-1-garajes/10159-M4581353,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-parque-tulio-ospina-3-habitaciones-2-banos-1-garajes/10159-M4581353
67.0,3,"Apartamento en Venta, Amazonia, Bello",venta,1,2,330000000,,,Apartamento,,,URBANIZACIA¿N PALMACAA,Amazonia,Bello,,12782-M3545831,3164826325,Usado,5739.0,/inmueble/venta-apartamento-bello-urbanizacia¿n-palmacaa-3-habitaciones-2-banos-1-garajes/12782-M3545831,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-urbanizacia¿n-palmacaa-3-habitaciones-2-banos-1-garajes/12782-M3545831
64.0,2,"Apartamento en Venta, Madera, Bello",venta,1,2,297000000,166000.0,,Apartamento,,,LA MADERA,Madera,Bello,,10159-M4435050,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-la-madera-2-habitaciones-2-banos-1-garajes/10159-M4435050,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-la-madera-2-habitaciones-2-banos-1-garajes/10159-M4435050
54.0,3,"Apartamento en Venta, Bucaros, Bello",venta,0,2,210000000,160000.0,,Apartamento,,,BUCAROS,Bucaros,Bello,,12476-M4015183,3054854226,Usado,5636.0,/inmueble/venta-apartamento-bello-bucaros-3-habitaciones-2-banos/12476-M4015183,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bucaros-3-habitaciones-2-banos/12476-M4015183
60.0,3,"Apartamento en Venta, Madera, Bello",venta,0,2,200000000,,,Apartamento,,,LA GABRIELA,Madera,Bello,,11166-M4578633,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-la-gabriela-3-habitaciones-2-banos/11166-M4578633,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-la-gabriela-3-habitaciones-2-banos/11166-M4578633
66.0,3,"Apartamento en Venta, Amazonia, Bello",venta,1,2,295000000,237000.0,,Apartamento,,,HOSPITAL MENTAL,Amazonia,Bello,,10159-M4580404,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-hospital-mental-3-habitaciones-2-banos-1-garajes/10159-M4580404,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-hospital-mental-3-habitaciones-2-banos-1-garajes/10159-M4580404
64.0,3,"Apartamento en Venta, Amazonia, Bello",venta,1,2,295000000,135000.0,,Apartamento,,,URBANIZACIA¿N PALMACAA,Amazonia,Bello,,10159-M4580491,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-urbanizacia¿n-palmacaa-3-habitaciones-2-banos-1-garajes/10159-M4580491,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-urbanizacia¿n-palmacaa-3-habitaciones-2-banos-1-garajes/10159-M4580491
80.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,320000000,243000.0,,Apartamento,,,CIUDADELA DEL NORTE,Niquia,Bello,,10159-M4584654,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-ciudadela-del-norte-3-habitaciones-2-banos-1-garajes/10159-M4584654,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-ciudadela-del-norte-3-habitaciones-2-banos-1-garajes/10159-M4584654
92.5,3,"Apartamento en Venta, Bello, Bello",venta,1,2,530000000,,,Apartamento,,,BELLO,Bello,Bello,,11166-M4031547,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11166-M4031547,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11166-M4031547
88.4,3,"Apartamento en Venta, Bello, Bello",venta,1,2,410000000,242000.0,,Apartamento,,,BELLO,Bello,Bello,,11224-M4479973,3234597770,Usado,5225.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11224-M4479973,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11224-M4479973
64.0,3,"Apartamento en Venta, La Madera, Bello",venta,1,2,300000000,204700.0,,Apartamento,,,SECTOR BELVEDERE,La Madera,Bello,,12782-M3505443,3164826325,Usado,5739.0,/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/12782-M3505443,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos-1-garajes/12782-M3505443
57.0,2,"Apartamento en Venta, Niquia, Bello",venta,1,2,235000000,148700.0,,Apartamento,,,NIQUIA,Niquia,Bello,,11166-M3708136,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-niquia-2-habitaciones-2-banos-1-garajes/11166-M3708136,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-niquia-2-habitaciones-2-banos-1-garajes/11166-M3708136
60.0,3,"Apartamento en Venta, Tierradentro, Bello",venta,0,1,195000000,,,Apartamento,,,SAN GABRIEL,Tierradentro,Bello,,11166-M3796112,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-san-gabriel-3-habitaciones-1-banos/11166-M3796112,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-san-gabriel-3-habitaciones-1-banos/11166-M3796112
68.0,3,"Apartamento en Venta, Niquia, Bello",venta,1,2,270000000,,,Apartamento,,,PARQUE TULIO OSPINA,Niquia,Bello,,509-M4321294,6044448999,Usado,4359.0,/inmueble/venta-apartamento-bello-parque-tulio-ospina-3-habitaciones-2-banos-1-garajes/509-M4321294,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-parque-tulio-ospina-3-habitaciones-2-banos-1-garajes/509-M4321294
60.0,3,"Apartamento en Venta, Madera, Bello",venta,0,2,250000000,,,Apartamento,,,SECTOR BELVEDERE,Madera,Bello,,11166-M3851440,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos/11166-M3851440,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-sector-belvedere-3-habitaciones-2-banos/11166-M3851440
69.0,3,"Apartamento en Venta, Amazonia, Bello",venta,1,2,355000000,161000.0,,Apartamento,,,URBANIZACION PALMACIA,Amazonia,Bello,,11166-M3714909,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-urbanizacion-palmacia-3-habitaciones-2-banos-1-garajes/11166-M3714909,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-urbanizacion-palmacia-3-habitaciones-2-banos-1-garajes/11166-M3714909
69.0,3,"Apartamento en Venta, El Trapiche, Bello",venta,1,2,185000000,210000.0,,Apartamento,,,EL TRAPICHE,El Trapiche,Bello,,11166-M3533379,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-el-trapiche-3-habitaciones-2-banos-1-garajes/11166-M3533379,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-el-trapiche-3-habitaciones-2-banos-1-garajes/11166-M3533379
90.0,3,"Apartamento en Venta, Puerto Bello, Bello",venta,0,2,290000000,,,Apartamento,,,PUERTO BELLO,Puerto Bello,Bello,,12782-M3657831,3164826325,Usado,5739.0,/inmueble/venta-apartamento-bello-puerto-bello-3-habitaciones-2-banos/12782-M3657831,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-puerto-bello-3-habitaciones-2-banos/12782-M3657831
97.0,4,"Casa en Venta, Ducado, Bello",venta,0,2,175000000,,,Casa,,,PACHELLY,Ducado,Bello,,12647-M3798310,6043227198,Usado,5701.0,/inmueble/venta-casa-bello-pachelly-4-habitaciones-2-banos/12647-M3798310,https://www.metrocuadrado.com/inmueble/venta-casa-bello-pachelly-4-habitaciones-2-banos/12647-M3798310
54.0,3,"Apartamento en Venta, Madera, Bello",venta,0,2,250000000,180000.0,,Apartamento,,,LA GABRIELA,Madera,Bello,,11166-M3535772,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-la-gabriela-3-habitaciones-2-banos/11166-M3535772,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-la-gabriela-3-habitaciones-2-banos/11166-M3535772
184.0,5,"Casa en Venta, Bello, Bello",venta,1,2,340000000,100000.0,,Casa,,,BELLO,Bello,Bello,,11813-M3937476,3009114162,Usado,5477.0,/inmueble/venta-casa-bello-bello-5-habitaciones-2-banos-1-garajes/11813-M3937476,https://www.metrocuadrado.com/inmueble/venta-casa-bello-bello-5-habitaciones-2-banos-1-garajes/11813-M3937476
76.16,3,"Apartamento en Venta, Rosario, Bello",venta,0,1,220000000,,,Apartamento,,,EL ROSARIO,Rosario,Bello,,11166-M4580801,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-el-rosario-3-habitaciones-1-banos/11166-M4580801,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-el-rosario-3-habitaciones-1-banos/11166-M4580801
80.0,3,"Apartamento en Venta, Nazareth, Bello",venta,1,2,265000000,168000.0,,Apartamento,,,NAZARETH,Nazareth,Bello,,10159-M4581317,6017498752,Usado,4555.0,/inmueble/venta-apartamento-bello-nazareth-3-habitaciones-2-banos-1-garajes/10159-M4581317,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-nazareth-3-habitaciones-2-banos-1-garajes/10159-M4581317
71.0,4,"Casa en Venta, Bello, Bello",venta,1,2,390000000,311000.0,,Casa,,,BELLO,Bello,Bello,,11813-M3937693,3009114162,Usado,5477.0,/inmueble/venta-casa-bello-bello-4-habitaciones-2-banos-1-garajes/11813-M3937693,https://www.metrocuadrado.com/inmueble/venta-casa-bello-bello-4-habitaciones-2-banos-1-garajes/11813-M3937693
66.0,3,"Apartamento en Venta, Amazonia, Bello",venta,1,2,295000000,,,Apartamento,,,HOSPITAL MENTAL,Amazonia,Bello,,12257-M4493483,6044449331,Usado,5562.0,/inmueble/venta-apartamento-bello-hospital-mental-3-habitaciones-2-banos-1-garajes/12257-M4493483,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-hospital-mental-3-habitaciones-2-banos-1-garajes/12257-M4493483
18.0,3,"Apartamento en Venta, Santa Ana, Bello",venta,1,2,500000000,,,Apartamento,,,SANTA ANA,Santa Ana,Bello,,11166-M4042626,3215583194,Usado,5197.0,/inmueble/venta-apartamento-bello-santa-ana-3-habitaciones-2-banos-1-garajes/11166-M4042626,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-santa-ana-3-habitaciones-2-banos-1-garajes/11166-M4042626
152.0,5,"Casa en Venta, Bello, Bello",venta,1,1,300000000,100000.0,,Casa,,,BELLO,Bello,Bello,,11813-M3937490,3009114162,Usado,5477.0,/inmueble/venta-casa-bello-bello-5-habitaciones-1-banos-1-garajes/11813-M3937490,https://www.metrocuadrado.com/inmueble/venta-casa-bello-bello-5-habitaciones-1-banos-1-garajes/11813-M3937490
54.47,2,"Apartamento en Venta, Niquia, Bello",venta,0,2,195000000,,,Apartamento,,,BUENOS AIRES,Niquia,Bello,,4673-M4437795,3153002004,Usado,3640.0,/inmueble/venta-apartamento-bello-buenos-aires-2-habitaciones-2-banos/4673-M4437795,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-buenos-aires-2-habitaciones-2-banos/4673-M4437795
176.0,5,"Casa en Venta, Cabañas, Bello",venta,0,2,400000000,,,Casa,,,LA CABAÑA,Cabañas,Bello,,2895-M3120217,3158356668,Usado,3003.0,/inmueble/venta-casa-bello-la-cabana-5-habitaciones-2-banos/2895-M3120217,https://www.metrocuadrado.com/inmueble/venta-casa-bello-la-cabana-5-habitaciones-2-banos/2895-M3120217
120.0,3,"Apartamento en Venta, Bello, Bello",venta,2,3,650000000,,,Apartamento,,,BELLO,Bello,Bello,,11813-M3937688,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-3-banos-2-garajes/11813-M3937688,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-3-banos-2-garajes/11813-M3937688
64.0,3,"Apartamento en Venta, Bello, Bello",venta,1,2,220000000,,,Apartamento,,,BELLO,Bello,Bello,,11813-M3937581,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M3937581,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M3937581
64.0,3,"Apartamento en Venta, Bello, Bello",venta,1,2,302000000,132590.0,,Apartamento,,,BELLO,Bello,Bello,,11813-M4149578,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M4149578,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M4149578
61.0,3,"Apartamento en Venta, Bello, Bello",venta,0,2,176500000,130000.0,,Apartamento,,,BELLO,Bello,Bello,,11813-M4443775,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos/11813-M4443775,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos/11813-M4443775
56.0,2,"Apartamento en Venta, Bello, Bello",venta,0,2,169700000,124489.0,,Apartamento,,,BELLO,Bello,Bello,,11813-M4502222,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-2-habitaciones-2-banos/11813-M4502222,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-2-habitaciones-2-banos/11813-M4502222
57.0,3,"Apartamento en Venta, Bello, Bello",venta,1,2,273000000,164059.0,,Apartamento,,,BELLO,Bello,Bello,,11813-M4471531,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M4471531,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M4471531
102.0,3,"Apartamento en Venta, Bello, Bello",venta,0,2,295000000,,,Apartamento,,,BELLO,Bello,Bello,,11813-M3937316,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos/11813-M3937316,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos/11813-M3937316
55.0,2,"Apartamento en Venta, Bello, Bello",venta,0,2,155000000,,,Apartamento,,,BELLO,Bello,Bello,,11813-M4571740,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-2-habitaciones-2-banos/11813-M4571740,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-2-habitaciones-2-banos/11813-M4571740
54.0,3,"Apartamento en Venta, Bello, Bello",venta,1,2,262600000,160648.0,,Apartamento,,,BELLO,Bello,Bello,,11813-M4438020,3009114162,Usado,5477.0,/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M4438020,https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-bello-3-habitaciones-2-banos-1-garajes/11813-M4438020
65.0,3,"Apartamento en Venta, DITAIRES, Itagui",venta,1,2,330000000,230000.0,0.0,Apartamento,,,DITAIRES,DITAIRES,Itagui,,15174-M4011550,3006365483,Usado,6310.0,/inmueble/venta-apartamento-itagui-ditaires-3-habitaciones-2-banos-1-garajes/15174-M4011550,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-ditaires-3-habitaciones-2-banos-1-garajes/15174-M4011550
77.0,3,"Apartamento en Venta, Viviendas Del Sur, Itagui",venta,1,2,450000000,220000.0,,Apartamento,,,VIVIENDAS DEL SUR,Viviendas Del Sur,Itagui,,12383-M4057090,3152303221,Usado,5617.0,/inmueble/venta-apartamento-itagui-viviendas-del-sur-3-habitaciones-2-banos-1-garajes/12383-M4057090,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-viviendas-del-sur-3-habitaciones-2-banos-1-garajes/12383-M4057090
88.0,2,"Apartamento en Venta, Suramerica, Itagui",venta,1,2,550000000,300000.0,,Apartamento,,,SURAMERICA,Suramerica,Itagui,,10159-M4580026,6017498752,Usado,4555.0,/inmueble/venta-apartamento-itagui-suramerica-2-habitaciones-2-banos-1-garajes/10159-M4580026,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-suramerica-2-habitaciones-2-banos-1-garajes/10159-M4580026
57.0,3,"Apartamento en Venta, El Porvenir, Itagui",venta,0,2,238000000,170000.0,,Apartamento,,,VEREDA EL PORVENIR,El Porvenir,Itagui,,4534-M4257703,3187081503,Usado,3181.0,/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos/4534-M4257703,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos/4534-M4257703
57.0,3,"Apartamento en Venta, El Porvenir, Itagui",venta,0,2,238000000,170000.0,,Apartamento,,,VEREDA EL PORVENIR,El Porvenir,Itagui,,4534-M4257701,3187081503,Usado,3181.0,/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos/4534-M4257701,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos/4534-M4257701
88.0,2,"Apartamento en Venta, Suramerica, Itagui",venta,2,2,558000000,320000.0,,Apartamento,,,SURAMERICA,Suramerica,Itagui,,16187-M4538357,3104159222,Usado,6771.0,/inmueble/venta-apartamento-itagui-suramerica-2-habitaciones-2-banos-2-garajes/16187-M4538357,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-suramerica-2-habitaciones-2-banos-2-garajes/16187-M4538357
57.0,3,"Apartamento en Venta, El Porvenir, Itagui",venta,1,2,282000000,221500.0,,Apartamento,,,VEREDA EL PORVENIR,El Porvenir,Itagui,,3267-M4533999,3216199641,Usado,2969.0,/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos-1-garajes/3267-M4533999,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos-1-garajes/3267-M4533999
67.7,3,"Apartamento en Venta, Ditaires, Itagui",venta,1,2,350000000,224000.0,,Apartamento,,,DITAIRES,Ditaires,Itagui,,11224-M4056578,3103742857,Usado,5225.0,/inmueble/venta-apartamento-itagui-ditaires-3-habitaciones-2-banos-1-garajes/11224-M4056578,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-ditaires-3-habitaciones-2-banos-1-garajes/11224-M4056578
101.0,3,"Apartamento en Venta, Suramerica, Itagui",venta,2,2,620000000,,,Apartamento,,,SURAMERICA,Suramerica,Itagui,,4534-M4495058,3187081503,Usado,3181.0,/inmueble/venta-apartamento-itagui-suramerica-3-habitaciones-2-banos-2-garajes/4534-M4495058,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-suramerica-3-habitaciones-2-banos-2-garajes/4534-M4495058
130.0,4,"Apartamento en Venta, Santa Maria, Itagui",venta,0,3,425000000,,,Apartamento,,,SANTA MARIA NO  2,Santa Maria,Itagui,,4660-M4565509,3011976713,Usado,3195.0,/inmueble/venta-apartamento-itagui-santa-maria-no.-2-4-habitaciones-3-banos/4660-M4565509,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-santa-maria-no.-2-4-habitaciones-3-banos/4660-M4565509
50.55,3,"Apartamento en Venta, San Gabriel, Itagui",venta,0,2,220000000,45000.0,,Apartamento,,,SAN GABRIEL,San Gabriel,Itagui,,10926-M3269612,3013855716,Usado,5040.0,/inmueble/venta-apartamento-itagui-san-gabriel-3-habitaciones-2-banos/10926-M3269612,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-san-gabriel-3-habitaciones-2-banos/10926-M3269612
64.0,3,"Apartamento en Venta, El Porvenir, Itagui",venta,0,2,264500000,244739.0,,Apartamento,,,VEREDA EL PORVENIR,El Porvenir,Itagui,,3267-M4533992,3216199641,Usado,2969.0,/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos/3267-M4533992,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-vereda-el-porvenir-3-habitaciones-2-banos/3267-M4533992
88.0,3,"Apartamento en Venta, Suramerica, Itagui",venta,1,2,480000000,320000.0,,Apartamento,,,CASA JARDIN,Suramerica,Itagui,,509-M4433107,6044448999,Usado,4359.0,/inmueble/venta-apartamento-itagui-casa-jardin-3-habitaciones-2-banos-1-garajes/509-M4433107,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-casa-jardin-3-habitaciones-2-banos-1-garajes/509-M4433107
86.0,2,"Apartamento en Venta, Suramerica, Itagui",venta,2,2,430000000,326000.0,,Apartamento,,,CASA JARDIN,Suramerica,Itagui,,4229-M4441089,3184984273,Usado,3260.0,/inmueble/venta-apartamento-itagui-casa-jardin-2-habitaciones-2-banos-2-garajes/4229-M4441089,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-casa-jardin-2-habitaciones-2-banos-2-garajes/4229-M4441089
61.0,3,"Apartamento en Venta, Santa Maria, Itagui",venta,1,2,295000000,172000.0,,Apartamento,,,ZONA RURAL,Santa Maria,Itagui,,11166-M3850816,3215583194,Usado,5197.0,/inmueble/venta-apartamento-itagui-zona-rural-3-habitaciones-2-banos-1-garajes/11166-M3850816,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-zona-rural-3-habitaciones-2-banos-1-garajes/11166-M3850816
65.0,3,"Apartamento en Venta, Viviendas Del Sur, Itagui",venta,1,2,230000000,158000.0,,Apartamento,,,VIVIENDAS DEL SUR,Viviendas Del Sur,Itagui,,1265-3537365,6017498752,Usado,4555.0,/inmueble/venta-apartamento-itagui-viviendas-del-sur-3-habitaciones-2-banos-1-garajes/1265-3537365,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-viviendas-del-sur-3-habitaciones-2-banos-1-garajes/1265-3537365
8579.0,3,"Apartamento en Venta, Suramerica, Itagui",venta,1,3,390000000,250000.0,,Apartamento,,,CASA JARDIN,Suramerica,Itagui,,11166-M3645701,3215583194,Usado,5197.0,/inmueble/venta-apartamento-itagui-casa-jardin-3-habitaciones-3-banos-1-garajes/11166-M3645701,https://www.metrocuadrado.com/inmueble/venta-apartamento-itagui-casa-jardin-3-habitaciones-3-banos-1-garajes/11166-M3645701
